robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,robot_speed_kmh,num_delivery_rate,utilization_rate,num_risk
12.0,13.0,12.0,13.0,12.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.104,0.9021064814814814,3.6
10.0,11.0,11.0,13.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.1,0.9476157407407406,4.8
10.0,12.0,11.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.088,0.9336342592592594,3.4
9.0,12.0,10.0,12.0,10.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.136,0.9515972222222222,5.4
11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.008,0.9619444444444444,0.2
10.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.052,0.9012499999999997,2.2
10.0,11.0,10.0,13.0,10.0,11.0,11.0,13.0,11.0,14.0,11.0,14.0,10.0,11.0,9.0,10.0,9.0,13.0,0.0,0.0,9.7,0.34,0.9562011316872427,11.2
11.0,12.0,10.0,11.0,9.0,11.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.12,0.9463148148148146,4.4
10.0,12.0,9.0,12.0,12.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.096,0.9573611111111109,3.2
12.0,14.0,9.0,11.0,10.0,14.0,12.0,14.0,10.0,11.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.096,0.957048611111111,2.4
9.0,12.0,10.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.092,0.9534259259259259,3.8
10.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.088,0.9777083333333334,3.4
10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.072,0.9807638888888888,2.8
9.0,12.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.096,0.9779629629629628,4.4
10.0,11.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.092,0.966219135802469,3.8
9.0,10.0,10.0,12.0,11.0,13.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.9776666666666666,1.4
9.0,11.0,9.0,12.0,12.0,14.0,9.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.18,0.956574074074074,8.0
9.0,12.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.06,0.9544135802469135,2.6
10.0,13.0,9.0,10.0,9.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.072,0.9604166666666667,1.4
11.0,12.0,9.0,11.0,12.0,14.0,9.0,12.0,10.0,11.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.12,0.9720987654320986,4.4
12.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,0.9348611111111109,0.4
10.0,11.0,9.0,11.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.052,0.9363541666666665,2.6
11.0,14.0,11.0,12.0,10.0,13.0,10.0,11.0,12.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.18,0.9323842592592593,6.6
11.0,14.0,10.0,11.0,11.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.064,0.8900694444444441,2.2
9.0,12.0,9.0,11.0,11.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.136,0.9309027777777777,6.0
10.0,11.0,12.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.084,0.9649074074074074,3.8
11.0,14.0,12.0,14.0,11.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.1,0.9555092592592592,3.4
10.0,12.0,9.0,11.0,10.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.06,0.9296527777777776,3.0
10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.06,0.9725,1.6
11.0,13.0,9.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.068,0.9081790123456791,1.8
10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.004,0.917222222222222,0.0
10.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.08,0.9470833333333333,3.4
9.0,11.0,10.0,11.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.1,0.9882291666666665,5.4
9.0,12.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.144,0.9587191358024691,7.4
12.0,13.0,12.0,14.0,9.0,10.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.088,0.9196388888888887,3.2
9.0,10.0,12.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.104,0.9756944444444443,4.4
9.0,10.0,9.0,11.0,9.0,10.0,9.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.957722222222222,1.6
10.0,13.0,9.0,10.0,9.0,11.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.068,0.930398148148148,2.2
9.0,10.0,9.0,12.0,9.0,12.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.108,0.9231296296296294,3.4
9.0,11.0,9.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056,0.9645138888888889,1.6
9.0,10.0,10.0,13.0,9.0,11.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.088,0.9290462962962962,3.4
11.0,13.0,10.0,14.0,10.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.14,0.9266840277777776,6.4
9.0,13.0,11.0,12.0,9.0,13.0,9.0,13.0,12.0,14.0,10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.312,0.9650198412698412,9.6
9.0,11.0,9.0,11.0,9.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.136,0.9600925925925925,7.6
9.0,10.0,11.0,12.0,11.0,12.0,12.0,13.0,10.0,13.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.064,0.9178240740740738,3.2
9.0,12.0,9.0,10.0,10.0,12.0,9.0,10.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.9389907407407406,4.6
10.0,11.0,9.0,10.0,9.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.088,0.9343749999999997,3.0
10.0,11.0,9.0,10.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.048,0.9535416666666665,1.4
10.0,12.0,9.0,10.0,9.0,13.0,10.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.176,0.9577361111111109,8.0
9.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.08,0.9575,3.4
9.0,10.0,10.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.052,0.9589197530864197,1.8
9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.072,0.9959027777777777,2.6
10.0,11.0,10.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.072,0.9480324074074072,2.2
10.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036,0.9616666666666667,0.4
9.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.024,0.9711111111111108,0.2
11.0,14.0,9.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.056,0.9413117283950617,2.0
12.0,13.0,11.0,12.0,9.0,12.0,10.0,12.0,11.0,12.0,11.0,14.0,10.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,11.4,0.276,0.9598090277777778,12.4
9.0,11.0,12.0,14.0,9.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.16,0.9706134259259258,7.2
9.0,12.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.1,0.9746759259259258,3.8
12.0,13.0,10.0,11.0,10.0,12.0,10.0,14.0,12.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.184,0.9663541666666665,5.4
11.0,12.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.056,0.9426388888888888,1.4
11.0,14.0,9.0,12.0,9.0,10.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.072,0.9169999999999998,2.8
9.0,10.0,11.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.044,0.9650925925925925,1.6
12.0,13.0,9.0,10.0,10.0,11.0,9.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.072,0.9521666666666665,0.6
9.0,11.0,10.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.072,0.9397839506172838,2.6
9.0,12.0,9.0,10.0,10.0,11.0,10.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.112,0.9365185185185183,3.4
10.0,12.0,10.0,12.0,10.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.06,0.9191203703703703,1.6
9.0,12.0,9.0,11.0,12.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.064,0.9284837962962962,2.0
9.0,13.0,10.0,11.0,10.0,13.0,12.0,14.0,9.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.9638387345679011,5.4
10.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.036,0.9161574074074075,0.8
9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.1,0.9617939814814814,4.2
9.0,12.0,10.0,11.0,9.0,10.0,9.0,13.0,11.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.132,0.9583217592592591,5.2
9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036,0.9652777777777777,1.2
9.0,10.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.024,0.9711111111111108,0.0
9.0,10.0,12.0,13.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.092,0.9205208333333332,2.4
12.0,14.0,9.0,13.0,10.0,11.0,10.0,13.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.128,0.9557523148148147,3.2
10.0,14.0,11.0,14.0,10.0,11.0,9.0,13.0,11.0,12.0,11.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.108,0.9119146825396823,5.2
9.0,11.0,10.0,12.0,10.0,14.0,12.0,13.0,11.0,12.0,9.0,11.0,12.0,13.0,9.0,13.0,11.0,14.0,0.0,0.0,19.9,0.404,0.9519830246913578,19.0
9.0,11.0,12.0,13.0,9.0,12.0,12.0,13.0,11.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.132,0.958611111111111,5.0
10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.04,0.9815972222222222,0.6
11.0,13.0,9.0,10.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.108,0.9330902777777776,5.8
9.0,10.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.052,0.9280092592592593,0.8
11.0,14.0,9.0,11.0,9.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.096,0.9711921296296293,2.2
12.0,14.0,9.0,10.0,10.0,14.0,10.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.14,0.9399675925925927,5.4
9.0,10.0,9.0,11.0,9.0,10.0,9.0,10.0,9.0,13.0,9.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.9560515873015871,4.8
9.0,10.0,10.0,11.0,9.0,12.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.092,0.9543703703703702,2.6
10.0,12.0,9.0,10.0,12.0,14.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.136,0.9405925925925924,4.0
10.0,12.0,9.0,12.0,11.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.132,0.9734143518518519,5.6
9.0,11.0,10.0,11.0,12.0,13.0,9.0,12.0,12.0,14.0,10.0,12.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,13.1,0.268,0.9691898148148147,10.4
11.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.9738888888888888,0.4
10.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.064,0.9930208333333332,2.4
10.0,13.0,10.0,14.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.144,0.9706327160493827,3.8
9.0,10.0,9.0,12.0,12.0,14.0,10.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.18,0.9601481481481482,8.4
9.0,13.0,11.0,14.0,11.0,13.0,9.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.132,0.9640972222222223,3.8
11.0,14.0,10.0,11.0,12.0,13.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.136,0.9293333333333333,5.2
11.0,14.0,10.0,11.0,9.0,10.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.164,0.9331759259259258,8.8
11.0,12.0,9.0,12.0,9.0,10.0,9.0,10.0,10.0,12.0,9.0,10.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.14,0.9264484126984126,6.0
11.0,14.0,9.0,11.0,9.0,10.0,9.0,10.0,10.0,12.0,10.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.9325925925925925,3.6
10.0,11.0,9.0,12.0,9.0,12.0,11.0,12.0,12.0,14.0,9.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.9130753968253967,3.2
11.0,13.0,9.0,10.0,11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.9286805555555554,1.0
11.0,14.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.048,0.9781635802469134,0.6
9.0,10.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.048,0.8907407407407405,1.4
11.0,12.0,9.0,10.0,12.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.036,0.9262499999999998,0.4
9.0,10.0,11.0,14.0,12.0,13.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.14,0.9639907407407406,5.2
9.0,11.0,9.0,12.0,11.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.068,0.9579166666666665,1.2
9.0,10.0,10.0,13.0,9.0,10.0,10.0,12.0,9.0,10.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.148,0.949451058201058,5.6
11.0,14.0,11.0,14.0,10.0,12.0,10.0,12.0,11.0,13.0,10.0,11.0,11.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,1.0,0.124,0.9471643518518518,3.4
10.0,13.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.048,0.9475154320987654,1.2
10.0,12.0,12.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.084,0.9370833333333332,4.4
10.0,11.0,9.0,10.0,9.0,10.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.076,0.9526041666666665,4.0
9.0,10.0,9.0,11.0,9.0,10.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.104,0.9359537037037036,4.0
9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.048,0.9689583333333333,0.8
10.0,12.0,10.0,13.0,11.0,12.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.916722222222222,1.8
9.0,10.0,9.0,10.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.124,0.9387384259259257,5.2
9.0,12.0,12.0,13.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.084,0.9266435185185183,4.0
9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.052,0.9205555555555556,1.6
9.0,11.0,11.0,14.0,11.0,12.0,10.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.12,0.9555092592592592,3.6
11.0,14.0,9.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.064,0.9387654320987654,0.6
11.0,14.0,12.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.108,0.9522222222222222,3.6
12.0,14.0,9.0,11.0,9.0,12.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.116,0.9593703703703703,3.6
9.0,10.0,9.0,10.0,9.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.9532465277777775,1.0
11.0,14.0,9.0,10.0,9.0,11.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.068,0.930398148148148,3.0
12.0,14.0,9.0,11.0,11.0,13.0,12.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.108,0.9698333333333331,4.6
12.0,13.0,9.0,11.0,12.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.068,0.941597222222222,2.4
10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.016,0.9736111111111106,0.0
11.0,12.0,9.0,12.0,10.0,11.0,9.0,10.0,10.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.088,0.9578472222222221,2.4
10.0,13.0,9.0,11.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.188,0.9770833333333332,7.0
11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.012,0.9647222222222219,0.4
9.0,12.0,11.0,14.0,9.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.136,0.9746527777777778,5.4
9.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.06,0.9630787037037036,1.6
9.0,12.0,10.0,12.0,12.0,13.0,11.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.076,0.8993888888888888,1.8
11.0,14.0,9.0,11.0,9.0,10.0,9.0,11.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.084,0.9543287037037036,2.8
9.0,12.0,9.0,12.0,9.0,12.0,12.0,14.0,11.0,13.0,11.0,14.0,12.0,14.0,10.0,13.0,12.0,14.0,0.0,0.0,19.3,0.464,0.9688940329218106,22.0
12.0,14.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.048,0.9400462962962962,2.6
11.0,12.0,9.0,12.0,9.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056,0.9414872685185184,1.8
9.0,10.0,9.0,12.0,9.0,10.0,10.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.144,0.983712962962963,4.4
9.0,10.0,9.0,10.0,10.0,11.0,9.0,11.0,9.0,13.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.14,0.9196527777777777,4.6
